기간,국가,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2024","오만","60","메리야스 편물과 뜨개질 편물",64037,252,0,0,252
"2024","오만","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",6,0,1,0,0
"2024","오만","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",38,1,34,1,1
"2024","오만","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",75,2,160,4,-2
"2024","오만","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",3,0,2,0,0
"2024","오만","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",372,7,4555064,1821,-1814
"2024","오만","69","도자제품",5086,20,0,0,20
"2024","오만","70","유리와 유리제품",127,8,7,1,8
"2024","오만","72","철강",49094460,34786,20130664,20298,14488
"2024","오만","73","철강의 제품",7309463,13077,248,18,13059
"2024","오만","74","구리와 그 제품",2006,176,0,0,176
"2024","오만","75","니켈과 그 제품",615,30,0,0,30
"2024","오만","76","알루미늄과 그 제품",63,1,11640413,30695,-30693
"2024","오만","78","납과 그 제품",0,0,119180,243,-243
"2024","오만","79","아연과 그 제품",5,0,0,0,0
"2024","오만","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",95,7,0,0,7
"2024","오만","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",27200,152,0,0,152
"2024","오만","83","비금속(卑金屬)으로 만든 각종 제품",32858,154,0,0,154
"2024","오만","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",2248145,23739,1529,6,23734
"2024","오만","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",819892,4784,545,18,4766
"2024","오만","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",5407962,33793,0,0,33793
"2024","오만","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",38138,6020,13,1,6019
"2024","오만","91","시계와 그 부분품",2,0,0,0,0
"2024","오만","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",60179,340,0,0,340
"2024","오만","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",22362,339,1,0,339
"2024","오만","96","잡품",2100,42,0,0,42
"2024","오스트리아","01","살아 있는 동물",90,6,19,3,2
"2024","오스트리아","02","육과 식용 설육(屑肉)",0,0,9986625,40599,-40599
"2024","오스트리아","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",878,7,0,0,7
"2024","오스트리아","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",0,0,343870,2097,-2097
"2024","오스트리아","05","다른 류로 분류되지 않은 동물성 생산품",0,0,102650,264,-264
"2024","오스트리아","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",0,0,257,5,-5
"2024","오스트리아","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",0,0,954,16,-16
"2024","오스트리아","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",2,0,0,0,0
"2024","오스트리아","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",9056,55,190,5,50
"2024","오스트리아","10","곡물",15336,33,0,0,33
"2024","오스트리아","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",11072,42,40401,46,-4
"2024","오스트리아","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",2895,33,4,7,26
"2024","오스트리아","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",181,29,4803,53,-23
"2024","오스트리아","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",7598,101,242061,364,-262
"2024","오스트리아","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",459,6,6711,104,-98
"2024","오스트리아","17","당류(糖類)와 설탕과자",12776,99,252600,1019,-919
"2024","오스트리아","18","코코아와 그 조제품",0,0,8647,105,-105
"2024","오스트리아","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",631620,1431,175320,1981,-551
"2024","오스트리아","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",25187,218,334911,1785,-1568
"2024","오스트리아","21","각종 조제 식료품",235710,543,158275,2605,-2062
"2024","오스트리아","22","음료ㆍ주류ㆍ식초",373890,495,3617802,7957,-7461
"2024","오스트리아","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",0,0,990888,4462,-4462
"2024","오스트리아","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",17644,26,0,0,26
